filename,datetime,dt_round,dt_round_2,ppm
Shanghai1/201407051045,201407051045,2014-07-05 10:45:00,2014-07-05 11:00:00,27.0
Shanghai1/201407201345,201407201345,2014-07-20 13:45:00,2014-07-20 14:00:00,24.0
Shanghai1/201407281545,201407281545,2014-07-28 15:45:00,2014-07-28 16:00:00,62.0
Shanghai1/201408051415,201408051415,2014-08-05 14:15:00,2014-08-05 14:00:00,33.0
Shanghai1/201407231245,201407231245,2014-07-23 12:45:00,2014-07-23 13:00:00,11.0
Shanghai1/201406261015,201406261015,2014-06-26 10:15:00,2014-06-26 10:00:00,13.0
Shanghai1/201408061500,201408061500,2014-08-06 15:00:00,2014-08-06 15:00:00,30.0
Shanghai1/201408031445,201408031445,2014-08-03 14:45:00,2014-08-03 15:00:00,47.0
Shanghai1/201406231145,201406231145,2014-06-23 11:45:00,2014-06-23 12:00:00,37.0
Shanghai1/201407261315,201407261315,2014-07-26 13:15:00,2014-07-26 13:00:00,66.0
Shanghai1/201408081345,201408081345,2014-08-08 13:45:00,2014-08-08 14:00:00,26.0
Shanghai1/201406201045,201406201045,2014-06-20 10:45:00,2014-06-20 11:00:00,15.0
Shanghai1/201407251215,201407251215,2014-07-25 12:15:00,2014-07-25 12:00:00,22.0
Shanghai1/201408010845,201408010845,2014-08-01 08:45:00,2014-08-01 09:00:00,-1.0
Shanghai1/201407101115,201407101115,2014-07-10 11:15:00,2014-07-10 11:00:00,74.0
Shanghai1/201407031015,201407031015,2014-07-03 10:15:00,2014-07-03 10:00:00,93.0
Shanghai1/201407131015,201407131015,2014-07-13 10:15:00,2014-07-13 10:00:00,37.0
Shanghai1/201406061245,201406061245,2014-06-06 12:45:00,2014-06-06 13:00:00,48.0
Shanghai1/201407041445,201407041445,2014-07-04 14:45:00,2014-07-04 15:00:00,31.0
Shanghai1/201407141445,201407141445,2014-07-14 14:45:00,2014-07-14 15:00:00,29.0
Shanghai1/201406191015,201406191015,2014-06-19 10:15:00,2014-06-19 10:00:00,41.0
Shanghai1/201405181030,201405181030,2014-05-18 10:30:00,2014-05-18 10:00:00,23.0
Shanghai1/201406091015,201406091015,2014-06-09 10:15:00,2014-06-09 10:00:00,47.0
Shanghai1/201405081030,201405081030,2014-05-08 10:30:00,2014-05-08 10:00:00,91.0
Shanghai1/201405141200,201405141200,2014-05-14 12:00:00,2014-05-14 12:00:00,112.0
Shanghai1/201407071545,201407071545,2014-07-07 15:45:00,2014-07-07 16:00:00,40.0
Shanghai1/201407171545,201407171545,2014-07-17 15:45:00,2014-07-17 16:00:00,15.0
Shanghai1/201405071300,201405071300,2014-05-07 13:00:00,2014-05-07 13:00:00,58.0
Shanghai1/201405171300,201405171300,2014-05-17 13:00:00,2014-05-17 13:00:00,39.0
Shanghai1/201407160845,201407160845,2014-07-16 08:45:00,2014-07-16 09:00:00,19.0
Shanghai1/201405211100,201405211100,2014-05-21 11:00:00,2014-05-21 11:00:00,101.0
Shanghai1/201407291145,201407291145,2014-07-29 11:45:00,2014-07-29 12:00:00,34.0
Shanghai1/201408051545,201408051545,2014-08-05 15:45:00,2014-08-05 16:00:00,34.0
Shanghai1/201407301215,201407301215,2014-07-30 12:15:00,2014-07-30 12:00:00,13.0
Shanghai1/201407201215,201407201215,2014-07-20 12:15:00,2014-07-20 12:00:00,23.0
Shanghai1/201408061445,201408061445,2014-08-06 14:45:00,2014-08-06 15:00:00,30.0
Shanghai1/201406261145,201406261145,2014-06-26 11:45:00,2014-06-26 12:00:00,20.0
Shanghai1/201407231315,201407231315,2014-07-23 13:15:00,2014-07-23 13:00:00,11.0
Shanghai1/201407161015,201407161015,2014-07-16 10:15:00,2014-07-16 10:00:00,45.0
Shanghai1/201407061015,201407061015,2014-07-06 10:15:00,2014-07-06 10:00:00,38.0
Shanghai1/201407051115,201407051115,2014-07-05 11:15:00,2014-07-05 11:00:00,27.0
Shanghai1/201406101345,201406101345,2014-06-10 13:45:00,2014-06-10 14:00:00,32.0
Shanghai1/201407121545,201407121545,2014-07-12 15:45:00,2014-07-12 16:00:00,44.0
Shanghai1/201407191245,201407191245,2014-07-19 12:45:00,2014-07-19 13:00:00,22.0
Shanghai1/201407111445,201407111445,2014-07-11 14:45:00,2014-07-11 15:00:00,78.0
Shanghai1/201407091245,201407091245,2014-07-09 12:45:00,2014-07-09 13:00:00,11.0
Shanghai1/201405111200,201405111200,2014-05-11 12:00:00,2014-05-11 12:00:00,37.0
Shanghai1/201405201530,201405201530,2014-05-20 15:30:00,2014-05-20 16:00:00,84.0
Shanghai1/201406211515,201406211515,2014-06-21 15:15:00,2014-06-21 15:00:00,26.0
Shanghai1/201408011015,201408011015,2014-08-01 10:15:00,2014-08-01 10:00:00,-4.0
Shanghai1/201405311045,201405311045,2014-05-31 10:45:00,2014-05-31 11:00:00,36.0
Shanghai1/201405231430,201405231430,2014-05-23 14:30:00,2014-05-23 14:00:00,20.0
Shanghai1/201408021115,201408021115,2014-08-02 11:15:00,2014-08-02 11:00:00,5.0
Shanghai1/201407130845,201407130845,2014-07-13 08:45:00,2014-07-13 09:00:00,50.0
Shanghai1/201406271545,201406271545,2014-06-27 15:45:00,2014-06-27 16:00:00,19.0
Shanghai1/201405271015,201405271015,2014-05-27 10:15:00,2014-05-27 10:00:00,106.0
Shanghai1/201407291015,201407291015,2014-07-29 10:15:00,2014-07-29 10:00:00,47.0
Shanghai1/201406091145,201406091145,2014-06-09 11:45:00,2014-06-09 12:00:00,44.0
Shanghai1/201407141515,201407141515,2014-07-14 15:15:00,2014-07-14 15:00:00,29.0
Shanghai1/201407071415,201407071415,2014-07-07 14:15:00,2014-07-07 14:00:00,32.0
Shanghai1/201407171415,201407171415,2014-07-17 14:15:00,2014-07-17 14:00:00,28.0
Shanghai1/201405141230,201405141230,2014-05-14 12:30:00,2014-05-14 12:00:00,112.0
Shanghai1/201405181000,201405181000,2014-05-18 10:00:00,2014-05-18 10:00:00,23.0
Shanghai1/201407101045,201407101045,2014-07-10 10:45:00,2014-07-10 11:00:00,74.0
Shanghai1/201406161315,201406161315,2014-06-16 13:15:00,2014-06-16 13:00:00,17.0
Shanghai1/201405171330,201405171330,2014-05-17 13:30:00,2014-05-17 14:00:00,39.0
Shanghai1/201406061315,201406061315,2014-06-06 13:15:00,2014-06-06 13:00:00,48.0
Shanghai1/201405071330,201405071330,2014-05-07 13:30:00,2014-05-07 14:00:00,65.0
Shanghai1/201408020815,201408020815,2014-08-02 08:15:00,2014-08-02 08:00:00,-2.0
Shanghai1/201407031145,201407031145,2014-07-03 11:45:00,2014-07-03 12:00:00,90.0
Shanghai1/201407131145,201407131145,2014-07-13 11:45:00,2014-07-13 12:00:00,38.0
Shanghai1/201407261245,201407261245,2014-07-26 12:45:00,2014-07-26 13:00:00,66.0
Shanghai1/201408031515,201408031515,2014-08-03 15:15:00,2014-08-03 15:00:00,47.0
Shanghai1/201405221030,201405221030,2014-05-22 10:30:00,2014-05-22 10:00:00,73.0
Shanghai1/201407251345,201407251345,2014-07-25 13:45:00,2014-07-25 14:00:00,34.0
Shanghai1/201405301445,201405301445,2014-05-30 14:45:00,2014-05-30 15:00:00,62.0
Shanghai1/201406201115,201406201115,2014-06-20 11:15:00,2014-06-20 11:00:00,15.0
Shanghai1/201405211130,201405211130,2014-05-21 11:30:00,2014-05-21 12:00:00,103.0
Shanghai1/201408081215,201408081215,2014-08-08 12:15:00,2014-08-08 12:00:00,17.0
Shanghai1/201407031345,201407031345,2014-07-03 13:45:00,2014-07-03 14:00:00,84.0
Shanghai1/201407131345,201407131345,2014-07-13 13:45:00,2014-07-13 14:00:00,42.0
Shanghai1/201406161115,201406161115,2014-06-16 11:15:00,2014-06-16 11:00:00,17.0
Shanghai1/201406061115,201406061115,2014-06-06 11:15:00,2014-06-06 11:00:00,50.0
Shanghai1/201405131500,201405131500,2014-05-13 15:00:00,2014-05-13 15:00:00,53.0
Shanghai1/201407101245,201407101245,2014-07-10 12:45:00,2014-07-10 13:00:00,71.0
Shanghai1/201405081200,201405081200,2014-05-08 12:00:00,2014-05-08 12:00:00,79.0
Shanghai1/201405181200,201405181200,2014-05-18 12:00:00,2014-05-18 12:00:00,33.0
Shanghai1/201405211330,201405211330,2014-05-21 13:30:00,2014-05-21 14:00:00,125.0
Shanghai1/201408081015,201408081015,2014-08-08 10:15:00,2014-08-08 10:00:00,12.0
Shanghai1/201407251145,201407251145,2014-07-25 11:45:00,2014-07-25 12:00:00,22.0
Shanghai1/201407261045,201407261045,2014-07-26 10:45:00,2014-07-26 11:00:00,59.0
Shanghai1/201407211415,201407211415,2014-07-21 14:15:00,2014-07-21 14:00:00,18.0
Shanghai1/201407291215,201407291215,2014-07-29 12:15:00,2014-07-29 12:00:00,34.0
Shanghai1/201407221515,201407221515,2014-07-22 15:15:00,2014-07-22 15:00:00,17.0
Shanghai1/201406121445,201406121445,2014-06-12 14:45:00,2014-06-12 15:00:00,46.0
Shanghai1/201406191345,201406191345,2014-06-19 13:45:00,2014-06-19 14:00:00,38.0
Shanghai1/201406091345,201406091345,2014-06-09 13:45:00,2014-06-09 14:00:00,32.0
Shanghai1/201407250845,201407250845,2014-07-25 08:45:00,2014-07-25 09:00:00,4.0
Shanghai1/201407191045,201407191045,2014-07-19 10:45:00,2014-07-19 11:00:00,19.0
Shanghai1/201407091045,201407091045,2014-07-09 10:45:00,2014-07-09 11:00:00,26.0
Shanghai1/201405061530,201405061530,2014-05-06 15:30:00,2014-05-06 16:00:00,45.0
Shanghai1/201407271445,201407271445,2014-07-27 14:45:00,2014-07-27 15:00:00,31.0
Shanghai1/201408021315,201408021315,2014-08-02 13:15:00,2014-08-02 13:00:00,3.0
Shanghai1/201407241545,201407241545,2014-07-24 15:45:00,2014-07-24 16:00:00,20.0
Shanghai1/201406291115,201406291115,2014-06-29 11:15:00,2014-06-29 11:00:00,84.0
Shanghai1/201408011215,201408011215,2014-08-01 12:15:00,2014-08-01 12:00:00,-2.0
Shanghai1/201405311245,201405311245,2014-05-31 12:45:00,2014-05-31 13:00:00,41.0
Shanghai1/201407231115,201407231115,2014-07-23 11:15:00,2014-07-23 11:00:00,14.0
Shanghai1/201406261345,201406261345,2014-06-26 13:45:00,2014-06-26 14:00:00,17.0
Shanghai1/201407301015,201407301015,2014-07-30 10:15:00,2014-07-30 10:00:00,3.0
Shanghai1/201407201015,201407201015,2014-07-20 10:15:00,2014-07-20 10:00:00,31.0
Shanghai1/201407061215,201407061215,2014-07-06 12:15:00,2014-07-06 12:00:00,41.0
Shanghai1/201407241145,201407241145,2014-07-24 11:45:00,2014-07-24 12:00:00,21.0
Shanghai1/201405201330,201405201330,2014-05-20 13:30:00,2014-05-20 14:00:00,76.0
Shanghai1/201405291045,201405291045,2014-05-29 10:45:00,2014-05-29 11:00:00,94.0
Shanghai1/201405281530,201405281530,2014-05-28 15:30:00,2014-05-28 16:00:00,63.0
Shanghai1/201406211315,201406211315,2014-06-21 13:15:00,2014-06-21 13:00:00,16.0
Shanghai1/201407271045,201407271045,2014-07-27 10:45:00,2014-07-27 11:00:00,55.0
Shanghai1/201405231230,201405231230,2014-05-23 12:30:00,2014-05-23 12:00:00,20.0
Shanghai1/201405161130,201405161130,2014-05-16 11:30:00,2014-05-16 12:00:00,53.0
Shanghai1/201406171115,201406171115,2014-06-17 11:15:00,2014-06-17 11:00:00,26.0
Shanghai1/201407121345,201407121345,2014-07-12 13:45:00,2014-07-12 14:00:00,87.0
Shanghai1/201405111400,201405111400,2014-05-11 14:00:00,2014-05-11 14:00:00,36.0
Shanghai1/201405151030,201405151030,2014-05-15 10:30:00,2014-05-15 10:00:00,72.0
Shanghai1/201406141015,201406141015,2014-06-14 10:15:00,2014-06-14 10:00:00,75.0
Shanghai1/201407191445,201407191445,2014-07-19 14:45:00,2014-07-19 15:00:00,33.0
Shanghai1/201406101545,201406101545,2014-06-10 15:45:00,2014-06-10 16:00:00,27.0
Shanghai1/201407301415,201407301415,2014-07-30 14:15:00,2014-07-30 14:00:00,12.0
Shanghai1/201407281215,201407281215,2014-07-28 12:15:00,2014-07-28 12:00:00,29.0
Shanghai1/201407201415,201407201415,2014-07-20 14:15:00,2014-07-20 14:00:00,24.0
Shanghai1/201408051345,201408051345,2014-08-05 13:45:00,2014-08-05 14:00:00,33.0
Shanghai1/201407231515,201407231515,2014-07-23 15:15:00,2014-07-23 15:00:00,15.0
Shanghai1/201405261215,201405261215,2014-05-26 12:15:00,2014-05-26 12:00:00,88.0
Shanghai1/201408061245,201408061245,2014-08-06 12:45:00,2014-08-06 13:00:00,43.0
Shanghai1/201408031315,201408031315,2014-08-03 13:15:00,2014-08-03 13:00:00,62.0
Shanghai1/201407261445,201407261445,2014-07-26 14:45:00,2014-07-26 15:00:00,61.0
Shanghai1/201405301245,201405301245,2014-05-30 12:45:00,2014-05-30 13:00:00,65.0
Shanghai1/201408081415,201408081415,2014-08-08 14:15:00,2014-08-08 14:00:00,26.0
Shanghai1/201407251545,201407251545,2014-07-25 15:45:00,2014-07-25 16:00:00,51.0
Shanghai1/201407181045,201407181045,2014-07-18 10:45:00,2014-07-18 11:00:00,22.0
Shanghai1/201405141430,201405141430,2014-05-14 14:30:00,2014-05-14 14:00:00,143.0
Shanghai1/201405101000,201405101000,2014-05-10 10:00:00,2014-05-10 10:00:00,46.0
Shanghai1/201407240845,201407240845,2014-07-24 08:45:00,2014-07-24 09:00:00,20.0
Shanghai1/201406161515,201406161515,2014-06-16 15:15:00,2014-06-16 15:00:00,14.0
Shanghai1/201405171530,201405171530,2014-05-17 15:30:00,2014-05-17 16:00:00,33.0
Shanghai1/201406061515,201406061515,2014-06-06 15:15:00,2014-06-06 15:00:00,45.0
Shanghai1/201407041315,201407041315,2014-07-04 13:15:00,2014-07-04 13:00:00,61.0
Shanghai1/201407071215,201407071215,2014-07-07 12:15:00,2014-07-07 12:00:00,35.0
Shanghai1/201406121045,201406121045,2014-06-12 10:45:00,2014-06-12 11:00:00,48.0
Shanghai1/201406271345,201406271345,2014-06-27 13:45:00,2014-06-27 14:00:00,21.0
Shanghai1/201407221115,201407221115,2014-07-22 11:15:00,2014-07-22 11:00:00,8.0
Shanghai1/201406241245,201406241245,2014-06-24 12:45:00,2014-06-24 13:00:00,45.0
Shanghai1/201407211015,201407211015,2014-07-21 10:15:00,2014-07-21 10:00:00,23.0
Shanghai1/201406121245,201406121245,2014-06-12 12:45:00,2014-06-12 13:00:00,50.0
Shanghai1/201407071015,201407071015,2014-07-07 10:15:00,2014-07-07 10:00:00,42.0
Shanghai1/201407171015,201407171015,2014-07-17 10:15:00,2014-07-17 10:00:00,27.0
Shanghai1/201408050845,201408050845,2014-08-05 08:45:00,2014-08-05 09:00:00,30.0
Shanghai1/201407141115,201407141115,2014-07-14 11:15:00,2014-07-14 11:00:00,64.0
Shanghai1/201407211215,201407211215,2014-07-21 12:15:00,2014-07-21 12:00:00,21.0
Shanghai1/201407291415,201407291415,2014-07-29 14:15:00,2014-07-29 14:00:00,25.0
Shanghai1/201406241045,201406241045,2014-06-24 10:45:00,2014-06-24 11:00:00,49.0
Shanghai1/201407221315,201407221315,2014-07-22 13:15:00,2014-07-22 13:00:00,24.0
Shanghai1/201406271145,201406271145,2014-06-27 11:45:00,2014-06-27 12:00:00,19.0
Shanghai1/201406301515,201406301515,2014-06-30 15:15:00,2014-06-30 15:00:00,33.0
Shanghai1/201407120845,201407120845,2014-07-12 08:45:00,2014-07-12 09:00:00,91.0
Shanghai1/201408031115,201408031115,2014-08-03 11:15:00,2014-08-03 11:00:00,52.0
Shanghai1/201407131545,201407131545,2014-07-13 15:45:00,2014-07-13 16:00:00,31.0
Shanghai1/201405081400,201405081400,2014-05-08 14:00:00,2014-05-08 14:00:00,64.0
Shanghai1/201405101200,201405101200,2014-05-10 12:00:00,2014-05-10 12:00:00,39.0
Shanghai1/201407101445,201407101445,2014-07-10 14:45:00,2014-07-10 15:00:00,91.0
Shanghai1/201407051515,201407051515,2014-07-05 15:15:00,2014-07-05 15:00:00,24.0
Shanghai1/201406081145,201406081145,2014-06-08 11:45:00,2014-06-08 12:00:00,37.0
Shanghai1/201407161415,201407161415,2014-07-16 14:15:00,2014-07-16 14:00:00,22.0
Shanghai1/201407061415,201407061415,2014-07-06 14:15:00,2014-07-06 14:00:00,55.0
Shanghai1/201405261015,201405261015,2014-05-26 10:15:00,2014-05-26 10:00:00,110.0
Shanghai1/201406261545,201406261545,2014-06-26 15:45:00,2014-06-26 16:00:00,16.0
Shanghai1/201406251445,201406251445,2014-06-25 14:45:00,2014-06-25 15:00:00,17.0
Shanghai1/201408051145,201408051145,2014-08-05 11:45:00,2014-08-05 12:00:00,39.0
Shanghai1/201407281015,201407281015,2014-07-28 10:15:00,2014-07-28 10:00:00,21.0
Shanghai1/201406221015,201406221015,2014-06-22 10:15:00,2014-06-22 10:00:00,31.0
Shanghai1/201407271245,201407271245,2014-07-27 12:45:00,2014-07-27 13:00:00,49.0
Shanghai1/201405201130,201405201130,2014-05-20 11:30:00,2014-05-20 12:00:00,70.0
Shanghai1/201408011415,201408011415,2014-08-01 14:15:00,2014-08-01 14:00:00,15.0
Shanghai1/201405311445,201405311445,2014-05-31 14:45:00,2014-05-31 15:00:00,48.0
Shanghai1/201407241345,201407241345,2014-07-24 13:45:00,2014-07-24 14:00:00,19.0
Shanghai1/201405191000,201405191000,2014-05-19 10:00:00,2014-05-19 10:00:00,31.0
Shanghai1/201405091000,201405091000,2014-05-09 10:00:00,2014-05-09 10:00:00,43.0
Shanghai1/201405151230,201405151230,2014-05-15 12:30:00,2014-05-15 12:00:00,53.0
Shanghai1/201407121145,201407121145,2014-07-12 11:45:00,2014-07-12 12:00:00,69.0
Shanghai1/201406171315,201406171315,2014-06-17 13:15:00,2014-06-17 13:00:00,45.0
Shanghai1/201406121545,201406121545,2014-06-12 15:45:00,2014-06-12 16:00:00,60.0
Shanghai1/201406091245,201406091245,2014-06-09 12:45:00,2014-06-09 13:00:00,33.0
Shanghai1/201407200815,201407200815,2014-07-20 08:15:00,2014-07-20 08:00:00,21.0
Shanghai1/201407291315,201407291315,2014-07-29 13:15:00,2014-07-29 13:00:00,28.0
Shanghai1/201407211515,201407211515,2014-07-21 15:15:00,2014-07-21 15:00:00,22.0
Shanghai1/201407221415,201407221415,2014-07-22 14:15:00,2014-07-22 14:00:00,23.0
Shanghai1/201405281145,201405281145,2014-05-28 11:45:00,2014-05-28 12:00:00,67.0
Shanghai1/201408081115,201408081115,2014-08-08 11:15:00,2014-08-08 11:00:00,22.0
Shanghai1/201406281415,201406281415,2014-06-28 14:15:00,2014-06-28 14:00:00,123.0
Shanghai1/201407251045,201407251045,2014-07-25 10:45:00,2014-07-25 11:00:00,6.0
Shanghai1/201407261145,201407261145,2014-07-26 11:45:00,2014-07-26 12:00:00,68.0
Shanghai1/201407031245,201407031245,2014-07-03 12:45:00,2014-07-03 13:00:00,92.0
Shanghai1/201407131245,201407131245,2014-07-13 12:45:00,2014-07-13 13:00:00,64.0
Shanghai1/201406161015,201406161015,2014-06-16 10:15:00,2014-06-16 10:00:00,24.0
Shanghai1/201407081545,201407081545,2014-07-08 15:45:00,2014-07-08 16:00:00,23.0
Shanghai1/201407181545,201407181545,2014-07-18 15:45:00,2014-07-18 16:00:00,22.0
Shanghai1/201405081300,201405081300,2014-05-08 13:00:00,2014-05-08 13:00:00,68.0
Shanghai1/201405141130,201405141130,2014-05-14 11:30:00,2014-05-14 12:00:00,112.0
Shanghai1/201406151115,201406151115,2014-06-15 11:15:00,2014-06-15 11:00:00,59.0
Shanghai1/201405181300,201405181300,2014-05-18 13:00:00,2014-05-18 13:00:00,35.0
Shanghai1/201405101500,201405101500,2014-05-10 15:00:00,2014-05-10 15:00:00,41.0
Shanghai1/201407061315,201407061315,2014-07-06 13:15:00,2014-07-06 13:00:00,57.0
Shanghai1/201407231015,201407231015,2014-07-23 10:15:00,2014-07-23 10:00:00,13.0
Shanghai1/201406261245,201406261245,2014-06-26 12:45:00,2014-06-26 13:00:00,8.0
Shanghai1/201407301115,201407301115,2014-07-30 11:15:00,2014-07-30 11:00:00,16.0
Shanghai1/201407201115,201407201115,2014-07-20 11:15:00,2014-07-20 11:00:00,29.0
Shanghai1/201407271545,201407271545,2014-07-27 15:45:00,2014-07-27 16:00:00,34.0
Shanghai1/201408021215,201408021215,2014-08-02 12:15:00,2014-08-02 12:00:00,4.0
Shanghai1/201407241445,201407241445,2014-07-24 14:45:00,2014-07-24 15:00:00,17.0
Shanghai1/201408011315,201408011315,2014-08-01 13:15:00,2014-08-01 13:00:00,2.0
Shanghai1/201405311345,201405311345,2014-05-31 13:45:00,2014-05-31 14:00:00,45.0
Shanghai1/201405241200,201405241200,2014-05-24 12:00:00,2014-05-24 12:00:00,26.0
Shanghai1/201405111100,201405111100,2014-05-11 11:00:00,2014-05-11 11:00:00,29.0
Shanghai1/201408080815,201408080815,2014-08-08 08:15:00,2014-08-08 08:00:00,10.0
Shanghai1/201407260845,201407260845,2014-07-26 08:45:00,2014-07-26 09:00:00,66.0
Shanghai1/201406071415,201406071415,2014-06-07 14:15:00,2014-06-07 14:00:00,59.0
Shanghai1/201406171415,201406171415,2014-06-17 14:15:00,2014-06-17 14:00:00,42.0
Shanghai1/201405161430,201405161430,2014-05-16 14:30:00,2014-05-16 14:00:00,43.0
Shanghai1/201408011115,201408011115,2014-08-01 11:15:00,2014-08-01 11:00:00,-2.0
Shanghai1/201406211415,201406211415,2014-06-21 14:15:00,2014-06-21 14:00:00,21.0
Shanghai1/201405311145,201405311145,2014-05-31 11:45:00,2014-05-31 12:00:00,41.0
Shanghai1/201407100845,201407100845,2014-07-10 08:45:00,2014-07-10 09:00:00,59.0
Shanghai1/201406221515,201406221515,2014-06-22 15:15:00,2014-06-22 15:00:00,21.0
Shanghai1/201408021015,201408021015,2014-08-02 10:15:00,2014-08-02 10:00:00,10.0
Shanghai1/201407121445,201407121445,2014-07-12 14:45:00,2014-07-12 15:00:00,46.0
Shanghai1/201407111545,201407111545,2014-07-11 15:45:00,2014-07-11 16:00:00,76.0
Shanghai1/201407191345,201407191345,2014-07-19 13:45:00,2014-07-19 14:00:00,23.0
Shanghai1/201405111300,201405111300,2014-05-11 13:00:00,2014-05-11 13:00:00,49.0
Shanghai1/201407061115,201407061115,2014-07-06 11:15:00,2014-07-06 11:00:00,41.0
Shanghai1/201407051015,201407051015,2014-07-05 10:15:00,2014-07-05 10:00:00,26.0
Shanghai1/201406181445,201406181445,2014-06-18 14:45:00,2014-06-18 15:00:00,28.0
Shanghai1/201408051445,201408051445,2014-08-05 14:45:00,2014-08-05 15:00:00,36.0
Shanghai1/201407301315,201407301315,2014-07-30 13:15:00,2014-07-30 13:00:00,17.0
Shanghai1/201407201315,201407201315,2014-07-20 13:15:00,2014-07-20 13:00:00,23.0
Shanghai1/201407281515,201407281515,2014-07-28 15:15:00,2014-07-28 15:00:00,55.0
Shanghai1/201406261045,201406261045,2014-06-26 10:45:00,2014-06-26 11:00:00,10.0
Shanghai1/201408061545,201408061545,2014-08-06 15:45:00,2014-08-06 16:00:00,32.0
Shanghai1/201407231215,201407231215,2014-07-23 12:15:00,2014-07-23 12:00:00,16.0
Shanghai1/201407261345,201407261345,2014-07-26 13:45:00,2014-07-26 14:00:00,71.0
Shanghai1/201405221130,201405221130,2014-05-22 11:30:00,2014-05-22 12:00:00,46.0
Shanghai1/201408031415,201408031415,2014-08-03 14:15:00,2014-08-03 14:00:00,47.0
Shanghai1/201407251245,201407251245,2014-07-25 12:45:00,2014-07-25 13:00:00,32.0
Shanghai1/201405301545,201405301545,2014-05-30 15:45:00,2014-05-30 16:00:00,49.0
Shanghai1/201408081315,201408081315,2014-08-08 13:15:00,2014-08-08 13:00:00,16.0
Shanghai1/201406201015,201406201015,2014-06-20 10:15:00,2014-06-20 10:00:00,22.0
Shanghai1/201405141330,201405141330,2014-05-14 13:30:00,2014-05-14 14:00:00,143.0
Shanghai1/201405181100,201405181100,2014-05-18 11:00:00,2014-05-18 11:00:00,32.0
Shanghai1/201407101145,201407101145,2014-07-10 11:45:00,2014-07-10 12:00:00,67.0
Shanghai1/201405071230,201405071230,2014-05-07 12:30:00,2014-05-07 12:00:00,49.0
Shanghai1/201406061215,201406061215,2014-06-06 12:15:00,2014-06-06 12:00:00,50.0
